mega_cd,mega_nm,cty_cd,cty_nm,admi_cd,admi_nm,land_area
"11","서울특별시","11140","중구","11140670","황학동",0.328391184111724
"11","서울특별시","11530","구로구","11530520","구로1동",1.00815819327574
"11","서울특별시","11530","구로구","11530540","구로3동",1.03934671906317
"11","서울특별시","11530","구로구","11530550","구로4동",0.524117785509212
"11","서울특별시","11530","구로구","11530560","구로5동",1.01173341621283
"11","서울특별시","11530","구로구","11530720","고척1동",1.1504031191118
"11","서울특별시","11530","구로구","11530730","고척2동",1.02482973925178
"11","서울특별시","11530","구로구","11530750","개봉2동",0.781957116187278
"11","서울특별시","11530","구로구","11530760","개봉3동",0.827818894967107
"11","서울특별시","11530","구로구","11530770","오류1동",0.726889696206086
"11","서울특별시","11530","구로구","11530790","수궁동",2.65944066678946
"11","서울특별시","11530","구로구","11530595","가리봉동",0.41069902340219
"11","서울특별시","11590","동작구","11590560","상도4동",0.938866669577386
"11","서울특별시","11140","중구","11140615","신당동",0.534537927160784
"11","서울특별시","11380","은평구","11380520","불광1동",3.12261408064513
"11","서울특별시","11380","은평구","11380551","갈현1동",0.96036435421492
"11","서울특별시","11380","은평구","11380552","갈현2동",0.984441145100151
"11","서울특별시","11140","중구","11140635","약수동",0.485866210110025
"11","서울특별시","11140","중구","11140645","청구동",0.34231211898115
"11","서울특별시","11380","은평구","11380580","응암1동",1.10904379854407
"11","서울특별시","11380","은평구","11380590","응암2동",0.754690307262366
"11","서울특별시","11170","용산구","11170630","이촌1동",2.87062231118298
"11","서울특별시","11170","용산구","11170640","이촌2동",1.20464786127214
"11","서울특별시","11200","성동구","11200540","마장동",1.03448927538441
"11","서울특별시","11200","성동구","11200550","사근동",1.1683267173388
"11","서울특별시","11200","성동구","11200560","행당1동",0.573130381343059
"11","서울특별시","11200","성동구","11200570","행당2동",0.457322190473795
"11","서울특별시","11200","성동구","11200580","응봉동",0.553164615821494
"11","서울특별시","11380","은평구","11380650","수색동",1.28899407975802
"11","서울특별시","11380","은평구","11380690","진관동",11.5567555795328
"11","서울특별시","11200","성동구","11200690","성수2가3동",1.05369660740163
"11","서울특별시","11200","성동구","11200535","왕십리도선동",0.709747318876873
"11","서울특별시","11215","광진구","11215710","화양동",1.13542240408923
"11","서울특별시","11215","광진구","11215730","군자동",0.737460143447405
"11","서울특별시","11440","마포구","11440600","대흥동",0.84757031880768
"11","서울특별시","11440","마포구","11440610","염리동",0.49696415982268
"11","서울특별시","11215","광진구","11215740","중곡1동",0.614033617535487
"11","서울특별시","11440","마포구","11440660","서교동",1.67774221092289
"11","서울특별시","11215","광진구","11215750","중곡2동",0.54512305122731
"11","서울특별시","11215","광진구","11215760","중곡3동",0.601404253166481
"11","서울특별시","11215","광진구","11215780","능동",1.09126662437341
"11","서울특별시","11440","마포구","11440710","연남동",0.646962645847665
"11","서울특별시","11440","마포구","11440720","성산1동",0.858622795380267
"11","서울특별시","11440","마포구","11440730","성산2동",1.97727318693763
"11","서울특별시","11440","마포구","11440740","상암동",8.39629114116744
"11","서울특별시","11440","마포구","11440585","도화동",0.624554484127532
"11","서울특별시","11440","마포구","11440655","서강동",1.47748618548056
"11","서울특별시","11440","마포구","11440565","공덕동",1.01855583216039
"11","서울특별시","11440","마포구","11440555","아현동",0.748278216409568
"11","서울특별시","11470","양천구","11470510","목1동",1.43206827308445
"11","서울특별시","11470","양천구","11470520","목2동",1.02061222389737
"11","서울특별시","11470","양천구","11470530","목3동",0.531463949411484
"27","대구광역시","27110","중구","27110680","대봉1동",0.553586674822641
"11","서울특별시","11215","광진구","11215850","구의1동",0.594547364993178
"11","서울특별시","11215","광진구","11215870","구의3동",1.02677021389373
"43","충청북도","43800","단양군","43800360","단성면",72.9949916924025
"43","충청북도","43800","단양군","43800350","적성면",72.3379077813813
"47","경상북도","47150","김천시","47150250","아포읍",53.0653655662549
"47","경상북도","47150","김천시","47150320","남면",66.0181790768772
"47","경상북도","47190","구미시","47190250","선산읍",66.957344563269
"47","경상북도","47190","구미시","47190320","옥성면",66.3679651265417
"47","경상북도","47250","상주시","47250250","함창읍",43.4965243134378
"47","경상북도","47250","상주시","47250310","중동면",51.9487374760619
"47","경상북도","47250","상주시","47250330","낙동면",89.9425594261509
"47","경상북도","47250","상주시","47250325","사벌국면",56.8250175601212
"47","경상북도","47250","상주시","47250550","동문동",18.0207372799128
"11","서울특별시","11215","광진구","11215840","자양3동",1.19550341092024
"47","경상북도","47280","문경시","47280310","영순면",38.8341111286033
"47","경상북도","47280","문경시","47280320","산양면",32.9481218673548
"47","경상북도","47280","문경시","47280340","산북면",112.214633315302
"47","경상북도","47280","문경시","47280350","동로면",142.720473026071
"47","경상북도","47840","성주군","47840250","성주읍",36.1574580340941
"47","경상북도","47840","성주군","47840360","대가면",27.9960343321794
"11","서울특별시","11215","광진구","11215847","자양4동",1.17914574680911
"11","서울특별시","11230","동대문구","11230705","청량리동",1.20348206693585
"11","서울특별시","11230","동대문구","11230536","용신동",1.61717241452816
"11","서울특별시","11230","동대문구","11230545","제기동",1.18080781335649
"11","서울특별시","11230","동대문구","11230560","전농1동",1.12583718984708
"11","서울특별시","11230","동대문구","11230570","전농2동",0.976821158055767
"11","서울특별시","11230","동대문구","11230610","답십리2동",0.875076316609393
"11","서울특별시","11230","동대문구","11230650","장안1동",1.3411407246663
"11","서울특별시","11230","동대문구","11230660","장안2동",0.995877019543255
"11","서울특별시","11230","동대문구","11230740","이문1동",1.03800956377918
"11","서울특별시","11230","동대문구","11230750","이문2동",0.724135363875941
"11","서울특별시","11230","동대문구","11230600","답십리1동",0.787641371730036
"11","서울특별시","11260","중랑구","11260520","면목2동",0.762536401823793
"47","경상북도","47840","성주군","47840370","벽진면",62.3363063635046
"11","서울특별시","11260","중랑구","11260540","면목4동",0.842818466653369
"47","경상북도","47840","성주군","47840380","초전면",66.3403029120194
"44","충청남도","44825","태안군","44825310","고남면",28.5667831297267
"44","충청남도","44180","보령시","44180320","오천면",56.8133325797969
"11","서울특별시","11260","중랑구","11260550","면목5동",0.704395241249249
"11","서울특별시","11260","중랑구","11260620","묵1동",1.23748512229624
"11","서울특별시","11470","양천구","11470611","신월7동",1.22974275057739
"11","서울특별시","11260","중랑구","11260630","묵2동",0.668690811729058
"11","서울특별시","11260","중랑구","11260660","망우3동",0.96181854031397
"11","서울특별시","11260","중랑구","11260680","신내1동",2.60280809553356
"11","서울특별시","11260","중랑구","11260690","신내2동",0.910579922856113
"11","서울특별시","11260","중랑구","11260565","면목본동",0.848365783938311
"11","서울특별시","11260","중랑구","11260575","면목3·8동",1.61353142230643
"11","서울특별시","11260","중랑구","11260655","망우본동",2.94795998760431
"11","서울특별시","11290","성북구","11290580","돈암1동",0.488925357348233
"11","서울특별시","11290","성북구","11290590","돈암2동",0.51809574226868
"11","서울특별시","11290","성북구","11290600","안암동",1.37852641044391
"11","서울특별시","11290","성북구","11290685","길음2동",0.587556564529342
"11","서울특별시","11470","양천구","11470640","신정3동",2.75454821131634
"11","서울특별시","11470","양천구","11470670","신정6동",0.940201002087384
"11","서울특별시","11305","강북구","11305595","번1동",0.62656065456946
"11","서울특별시","11305","강북구","11305608","번3동",1.08035488409912
"11","서울특별시","11320","도봉구","11320670","쌍문2동",0.54078177998712
"11","서울특별시","11320","도봉구","11320680","쌍문3동",0.5044230192307
"11","서울특별시","11320","도봉구","11320681","쌍문4동",0.554446955274793
"11","서울특별시","11500","강서구","11500590","화곡본동",0.971674133584621
"51","강원특별자치도","51110","춘천시","51110570","근화동",9.63783432674417
